MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Log_LotArea
-0.4,C (all),2.6842105263157894,2.1051136363636362,Grvl,Grvl,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,-1.5,-1.0,-0.8260869565217391,-1.1891891891891893,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Fa,TA,CBlock,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.711965811965812,-0.19402985074626866,GasA,TA,Y,SBrkr,-0.3789887088856161,0.0,0.0,-0.880648899188876,0.0,0.0,-1.0,0.0,-1.0,0.0,TA,0.0,Typ,-1.0,Gd,Detchd,0.358974358974359,RFn,1.0,3.1801242236024843,TA,TA,Y,0.0,-0.07352941176470588,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,560.0,0.6666666666666666,0.0,ConLD,Normal,1.4945912379206063
2.8,RM,0.8421052631578947,1.0181571146245059,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,-0.5,0.0,-1.5869565217391304,-1.1891891891891893,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.3153846153846154,-0.6557213930348259,GasA,TA,N,SBrkr,0.6578301423662248,1.2568681318681318,0.0,1.3487833140208574,0.0,0.0,0.0,0.0,2.0,1.0,TA,2.0,Min2,-1.0,Gd,Detchd,-0.8974358974358975,Unf,0.0,0.33126293995859213,TA,TA,Y,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.0,-0.5,WD,Normal,0.8413668904321107
-0.4,RM,-1.0,-0.8593132411067194,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,0.0,1.0,-1.0434782608695652,-0.3783783783783784,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,0.018954018954018954,Unf,0.0,0.3905982905982906,0.2218905472636816,GasA,Gd,Y,SBrkr,0.031418753068237604,0.0,0.0,-0.5577443028196215,0.0,0.0,-1.0,0.0,-1.0,0.0,Gd,-0.5,Typ,0.0,Gd,Detchd,-0.10256410256410256,Unf,0.0,-0.16563146997929606,TA,TA,Y,0.9880952380952381,1.3970588235294117,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,-1.0,WD,Normal,-1.065553980134238
-0.6,RL,0.0,0.37586462450592883,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,1.0,-0.15217391304347827,-0.7567567567567568,Gable,CompShg,Plywood,Plywood,BrkFace,1.21765601217656,TA,TA,CBlock,TA,TA,Mn,BLQ,0.5005265005265005,Rec,230.0,-0.5017094017094017,0.32338308457711445,GasA,Ex,Y,SBrkr,0.13156602847324497,0.0,0.0,-0.47894940131324837,0.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Typ,0.0,Po,Attchd,-0.358974358974359,RFn,0.0,0.0,TA,TA,Y,0.0,0.4852941176470588,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.6666666666666667,0.5,WD,Normal,0.34691763832780775
0.2,RL,0.5789473684210527,1.1169713438735178,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,0.5,0.0,0.5,0.08108108108108109,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1.1477711477711479,Unf,0.0,-0.6367521367521367,0.6258706467661691,GasA,Ex,Y,SBrkr,0.43004418262150224,1.3104395604395604,0.0,1.2298184627269215,1.0,0.0,0.0,1.0,0.0,0.0,Gd,0.5,Typ,-1.0,Gd,Attchd,0.41025641025641024,RFn,0.0,0.2194616977225673,TA,TA,Y,1.7619047619047619,0.27941176470588236,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,1.0,WD,Normal,0.9089197766054762
0.2,RL,-0.5263157894736842,-0.4055088932806324,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.0,2.0,0.43478260869565216,0.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.5495726495726496,-0.38308457711442784,GasA,Gd,Y,SBrkr,-0.5655375552282769,1.0604395604395604,0.0,0.1653147933565083,0.0,0.0,0.0,1.0,0.0,0.0,TA,0.5,Typ,0.0,TA,Attchd,0.3333333333333333,RFn,0.0,-0.4140786749482402,TA,TA,Y,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,0.5,WD,Normal,-0.44315485398050375
0.2,RL,0.5789473684210527,0.0695405138339921,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,0.0,1.0,-0.1956521739130435,-0.8108108108108109,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.191780821917808,TA,TA,CBlock,TA,TA,Gd,GLQ,0.40786240786240785,LwQ,106.0,-0.8162393162393162,-0.4208955223880597,GasA,TA,Y,SBrkr,-0.5675012272950417,1.1167582417582418,0.0,0.22711471610660486,1.0,0.0,-1.0,1.0,1.0,0.0,TA,0.5,Typ,-1.0,Gd,Attchd,-0.41025641025641024,RFn,0.0,-0.15734989648033126,TA,TA,Y,1.9523809523809523,1.5147058823529411,0.0,0.0,189.0,0.0,Gd,MnPrv,Shed,0.0,0.0,0.0,WD,Normal,0.0682004571730288
2.2,RM,-1.4210526315789473,-1.3622776679841897,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,0.0,-1.0,0.0,-0.5675675675675675,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,0.6367146367146367,Unf,0.0,-0.6367521367521367,-0.09850746268656717,GasA,Gd,Y,SBrkr,0.4005891016200295,1.6895604395604396,0.0,1.6330629586713017,1.0,0.0,0.0,1.0,2.0,0.0,TA,2.0,Maj1,0.0,Gd,Attchd,-0.1794871794871795,Fin,0.0,0.39751552795031053,TA,TA,Y,4.333333333333333,-0.07352941176470588,0.0,0.0,0.0,0.0,Gd,GdPrv,Shed,0.0,0.0,-1.0,WD,Normal,-2.0313936846111442
-0.1,RL,-0.47368421052631576,0.030014822134387352,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,-0.5,2.0,-0.5217391304347826,0.24324324324324326,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,-0.22955422955422955,Unf,0.0,0.25213675213675213,-0.2915422885572139,GasA,TA,Y,SBrkr,-0.38095238095238093,0.0,0.0,-0.8821938972576284,0.0,1.0,-1.0,0.0,-1.0,0.0,Gd,-1.0,Typ,-1.0,Gd,Detchd,0.1282051282051282,Unf,0.0,0.39751552795031053,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,-0.5,WD,Normal,0.0296815712982481
-0.6,RL,0.15789473684210525,0.1663784584980237,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,0.0,-0.3695652173913043,-1.027027027027027,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.730593607305936,TA,TA,CBlock,TA,TA,No,BLQ,0.2843102843102843,Unf,0.0,-0.026495726495726495,0.11243781094527364,GasA,TA,Y,SBrkr,-0.07658321060382917,0.0,0.0,-0.6427191966010043,1.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Attchd,-0.6153846153846154,Unf,-1.0,-0.8033126293995859,TA,TA,Y,0.0,-0.07352941176470588,0.0,0.0,192.0,0.0,Gd,MnPrv,Shed,0.0,0.0,-0.5,WD,Normal,0.15996559731120855
0.2,RL,0.47368421052631576,0.5487895256916996,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,0.0,1.0,-0.10869565217391304,-0.7027027027027027,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,-0.12004212004212005,Unf,0.0,-0.0829059829059829,-0.5263681592039801,GasA,Ex,Y,SBrkr,-0.5066273932253313,0.9986263736263736,0.0,0.1421398223252221,0.0,0.0,-1.0,1.0,1.0,0.0,TA,1.0,Typ,-1.0,Gd,Attchd,-0.3076923076923077,Unf,0.0,-0.16149068322981366,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,0.5,WD,Normal,0.49068677914421255
0.0,RL,-1.0,-0.4677618577075099,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,-0.5,-2.0,-0.5434782608695652,-1.1891891891891893,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,-0.5384345384345385,Unf,0.0,0.5683760683760684,-0.3611940298507463,GasA,Fa,Y,FuseA,-0.16691212567501226,0.6236263736263736,0.0,-0.012359984550019312,1.0,1.0,-1.0,0.0,1.0,0.0,TA,0.5,Typ,0.0,TA,Detchd,-0.6666666666666666,Unf,-1.0,-0.8281573498964804,TA,TA,P,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.6666666666666666,-1.0,WD,Normal,-0.5193164849870793
0.2,RL,0.3157894736842105,-0.37759387351778656,Pave,Grvl,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,0.0,1.0,0.08695652173913043,-0.4594594594594595,Hip,CompShg,HdBoard,Plywood,BrkFace,0.852359208523592,TA,TA,CBlock,TA,TA,No,BLQ,0.2127062127062127,Unf,0.0,-0.5512820512820513,-0.6,GasA,TA,Y,SBrkr,-0.7638684339715267,1.0,0.0,-0.05870992661259174,0.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Attchd,-0.07692307692307693,Fin,0.0,-0.16563146997929606,TA,TA,Y,1.5,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.5,WD,Normal,-0.40979491111248334
-0.6,RL,0.2631578947368421,-0.2278903162055336,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5,0.0,0.717391304347826,0.32432432432432434,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,-0.5384345384345385,Unf,0.0,1.3034188034188035,0.4945273631840796,GasA,Ex,Y,SBrkr,0.3004418262150221,0.0,0.0,-0.34607956740054074,0.0,0.0,0.0,0.0,-1.0,0.0,Gd,-0.5,Typ,-1.0,Gd,Attchd,0.6666666666666666,RFn,1.0,1.4327122153209109,TA,TA,Y,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,-0.5,WD,Normal,-0.23860923389961172
0.4,RL,0.3157894736842105,0.9008152173913043,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.5,1.0,-0.717391304347826,-0.2702702702702703,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,0.037206037206037205,Unf,0.0,-0.14957264957264957,-0.38109452736318405,GasA,TA,Y,SBrkr,-0.249386352479136,1.0714285714285714,0.0,0.4264194669756663,0.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Typ,1.0,Gd,Attchd,-1.0256410256410255,Unf,-1.0,-0.9937888198757764,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,-0.5,CWD,Normal,0.7585186686944345
0.0,RL,-0.47368421052631576,0.3264575098814229,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,-0.5,3.0,-0.8043478260869565,-0.13513513513513514,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,0.34047034047034047,Unf,0.0,-0.5256410256410257,-0.3890547263681592,GasA,Gd,Y,SBrkr,0.017673048600883652,0.5082417582417582,0.0,0.003089996137504828,0.0,1.0,0.0,0.0,0.0,0.0,Gd,0.5,Min1,0.0,TA,Attchd,-0.7692307692307693,Unf,0.0,0.35610766045548653,TA,TA,Y,2.5952380952380953,-0.058823529411764705,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,500.0,-0.6666666666666666,-1.0,WD,Normal,0.30415742064642187
-0.6,RL,0.0,1.5789278656126482,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,0.0,-0.08695652173913043,-0.6756756756756757,Gable,CompShg,VinylSd,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,-0.4331344331344331,Rec,791.0,-0.4230769230769231,0.20796019900497512,GasA,Ex,Y,SBrkr,0.017673048600883652,0.0,0.0,-0.5685592893008884,1.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Attchd,-0.28205128205128205,Fin,-1.0,-0.7494824016563147,TA,TA,Y,1.4285714285714286,0.10294117647058823,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.0,-1.0,WD,Abnorml,1.2010924822327855
1.4,RM,-1.6842105263157894,-1.2459239130434783,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,0.0,0.0,0.6739130434782609,0.2702702702702703,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0289193302891932,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.391014391014391,Unf,0.0,-0.4982905982905983,-0.2855721393034826,GasA,Ex,Y,SBrkr,-0.4693176239567992,0.0,0.0,-0.9517188103514871,1.0,0.0,-1.0,0.0,-2.0,0.0,Gd,-1.5,Typ,0.0,Gd,Attchd,0.6153846153846154,RFn,0.0,-0.2484472049689441,TA,TA,Y,0.8333333333333334,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,-1.0,WD,Normal,-1.7697925394951
-0.6,RL,-0.21052631578947367,-0.17378952569169961,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.5,0.0,0.45652173913043476,0.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,0.15654615654615656,Unf,0.0,0.029914529914529916,-0.0029850746268656717,GasA,Gd,Y,SBrkr,-0.19047619047619047,0.0,0.0,-0.7323290845886443,0.0,0.0,-1.0,0.0,0.0,0.0,TA,-0.5,Typ,-1.0,Gd,Attchd,0.41025641025641024,Unf,-1.0,-0.7494824016563147,TA,TA,Y,0.0,0.5735294117647058,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,-0.5,WD,Normal,-0.17971299605851393
-0.6,RL,0.5789473684210527,0.38574604743083,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.0,2.0,-0.043478260869565216,0.2702702702702703,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.8767123287671232,Gd,Gd,CBlock,TA,TA,No,ALQ,0.3825903825903826,Unf,0.0,0.2128205128205128,0.5303482587064676,GasA,Ex,Y,SBrkr,0.33578792341678937,0.0,0.0,-0.3182696021629973,0.0,1.0,0.0,0.0,0.0,0.0,Gd,-0.5,Typ,-1.0,Gd,Attchd,-0.23076923076923078,RFn,0.0,0.19875776397515527,TA,TA,Y,0.3273809523809524,-0.36764705882352944,0.0,216.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.3333333333333333,0.0,COD,Abnorml,0.35537633661296764
-0.6,RL,0.3157894736842105,-0.4887598814229249,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-0.5,0.0,-0.21739130434782608,-0.8378378378378378,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.6184626184626184,Unf,0.0,-0.44700854700854703,0.09651741293532339,GasA,Fa,Y,SBrkr,-0.09229258713794797,0.0,0.0,-0.6550791811510236,1.0,0.0,-1.0,1.0,0.0,0.0,TA,-0.5,Typ,-1.0,Gd,Attchd,-0.4358974358974359,Fin,-1.0,-0.7122153209109731,TA,TA,Y,0.0,-0.36764705882352944,220.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.0,1.0,WD,Normal,-0.545577692704734
-0.6,RL,0.05263157894736842,-0.18021245059288538,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5,0.0,0.6304347826086957,0.21621621621621623,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.60882800608828,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,1.6777777777777778,0.9303482587064676,GasA,Ex,Y,SBrkr,0.7304860088365243,0.0,0.0,-0.00772499034376207,0.0,0.0,0.0,0.0,0.0,0.0,Gd,0.0,Typ,0.0,Gd,Attchd,0.5641025641025641,RFn,0.0,0.19461697722567287,TA,TA,Y,1.1428571428571428,0.20588235294117646,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.0,-0.5,WD,Normal,-0.18662788044808262
-0.6,RL,0.5789473684210527,-0.16761363636363635,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.0,1.0,-0.1956521739130435,-0.8108108108108109,Hip,CompShg,HdBoard,HdBoard,BrkFace,2.5875190258751903,TA,TA,CBlock,TA,TA,No,BLQ,0.23797823797823797,Unf,0.0,0.3769230769230769,0.5164179104477612,GasA,TA,Y,SBrkr,0.32204221894943547,0.0,0.0,-0.3290845886442642,1.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,1.0,Gd,Attchd,-0.41025641025641024,RFn,-1.0,-0.07867494824016563,TA,TA,Y,0.0,1.338235294117647,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,700.0,-1.0,-1.0,WD,Normal,-0.17308336114291514
0.2,RL,0.0,0.8775938735177866,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.0,0.0,0.4782608695652174,0.05405405405405406,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,0.29273429273429274,Unf,0.0,-0.647008547008547,-0.5980099502487563,GasA,Gd,Y,SBrkr,-0.7776141384388807,1.1085164835164836,0.0,0.05252993433758208,0.0,0.0,0.0,1.0,0.0,0.0,TA,0.0,Typ,0.0,TA,Attchd,0.38461538461538464,Fin,0.0,-0.2939958592132505,TA,TA,Y,1.875,0.27941176470588236,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,-1.0,WD,Normal,0.7417684974301602
0.7,RL,0.21052631578947367,-0.10116106719367589,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,0.0,1.0,0.41304347826086957,-0.05405405405405406,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,0.5103545103545104,Unf,0.0,-0.4931623931623932,-0.11044776119402985,GasA,Ex,Y,SBrkr,-0.17869415807560138,0.0,0.0,-0.7230590961761297,1.0,0.0,-1.0,0.0,-1.0,0.0,Gd,-0.5,Typ,-1.0,Gd,Attchd,0.3076923076923077,Unf,0.0,0.34782608695652173,TA,TA,Y,0.7142857142857143,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,1.0,WD,Normal,-0.10291678382970797
2.2,RM,0.0,-1.8538784584980237,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,-1.0,0.0,0.0,-0.5675675675675675,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,-0.0694980694980695,Unf,0.0,-0.45384615384615384,-0.8865671641791045,GasA,TA,Y,SBrkr,-1.062346588119784,0.75,0.0,-0.574739281575898,0.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Attchd,-0.1794871794871795,RFn,-1.0,-0.8033126293995859,TA,TA,Y,0.7142857142857143,1.0441176470588236,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,1.0,WD,Normal,-3.6556623823088183
0.2,FV,0.8421052631578947,0.2706274703557312,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.0,0.0,0.6956521739130435,0.32432432432432434,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,-0.5384345384345385,Unf,0.0,1.0333333333333334,0.18009950248756218,GasA,Ex,Y,SBrkr,-0.009818360333824251,1.1964285714285714,0.0,0.7555040556199305,0.0,0.0,0.0,1.0,0.0,0.0,Gd,1.5,Typ,0.0,Gd,Attchd,0.6410256410256411,RFn,1.0,2.331262939958592,TA,TA,Y,0.9523809523809523,0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,0.5,WD,Normal,0.25487497572187573
2.2,RM,-2.3684210526315788,-1.7185029644268774,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,0.5,0.0,0.6739130434782609,0.2702702702702703,Gable,CompShg,VinylSd,VinylSd,Stone,0.30441400304414,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.8418803418803419,-0.042786069651741296,GasA,Ex,Y,SBrkr,-0.22974963181148747,1.01510989010989,0.0,0.37852452684434146,0.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Maj1,-1.0,Gd,Detchd,0.6153846153846154,Unf,0.0,-0.4140786749482402,TA,TA,Y,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,-1.0,WD,Normal,-3.084949249411802
1.4,FV,-1.6842105263157894,-1.5223567193675889,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,1.0,0.0,0.6956521739130435,0.2972972972972973,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,0.9203229203229203,Unf,0.0,-0.46068376068376066,0.5084577114427861,GasA,Ex,Y,SBrkr,0.31418753068237604,0.0,0.0,-0.33526458091927386,1.0,0.0,-1.0,1.0,-2.0,0.0,Gd,-1.0,Typ,0.0,Gd,Attchd,0.6410256410256411,Fin,0.0,0.2898550724637681,TA,TA,Y,0.0,0.8676470588235294,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,-1.0,WD,Normal,-2.4472743055531705
0.8,RL,-0.47368421052631576,-0.23085474308300397,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,-1.5,-1.0,-0.5,-1.1891891891891893,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,-0.8162393162393162,-1.973134328358209,Wall,Fa,N,FuseA,-0.09229258713794797,0.0,0.0,-0.6550791811510236,0.0,0.0,0.0,0.0,-1.0,1.0,TA,0.0,Typ,-1.0,Gd,Detchd,0.1794871794871795,Unf,0.0,-0.33126293995859213,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.0,0.5,WD,Normal,-0.24187984178520178
2.2,FV,-2.3684210526315788,-1.8079298418972332,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,0.5,0.0,0.5652173913043478,0.16216216216216217,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.2907153729071537,Gd,TA,PConc,Gd,TA,No,BLQ,0.1776061776061776,Unf,0.0,-0.6623931623931624,-0.7791044776119403,GasA,Ex,Y,SBrkr,-0.9091801669121257,0.8626373626373627,0.0,-0.3275395905755118,1.0,0.0,0.0,1.0,-1.0,0.0,Gd,-1.0,Typ,-1.0,Gd,Detchd,0.48717948717948717,Unf,0.0,-0.07453416149068323,TA,TA,Y,0.0,0.3382352941176471,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.0,0.0,WD,Normal,-3.4459039124848703
0.0,RL,-0.47368421052631576,-0.2664278656126482,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.0,0.0,-1.0434782608695652,-1.1891891891891893,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Rec,0.05545805545805546,Unf,0.0,0.4794871794871795,0.37711442786069654,GasA,Fa,Y,SBrkr,0.5949926362297496,0.4175824175824176,0.0,0.3553495558130552,0.0,0.0,0.0,0.0,1.0,0.0,TA,0.5,Typ,0.0,Gd,Detchd,-1.4102564102564104,Unf,0.0,0.39751552795031053,TA,TA,Y,2.0357142857142856,-0.36764705882352944,128.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.0,0.0,WD,Normal,-0.2814893826185244
